"country","local_id","global_id","type","day","month","year","participant_age","participant_gender","participant_occupation","participant_occ_detail","participant_education","participant_edu_length","participant_school_year","participant_nationality","hh_size","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","work_contacts","work_contacts_nr","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","diary_weight","dayofweek","weekday","holiday","cnt_count","household_id","survey_relationship","health_mobility","health_self_care","health_daily_activity","health_pain","health_fear","health_score","city_name_participant","city_zip_code","city_name","city_xcoord","city_ycoord","city_latitude","city_longitude","person_height","person_weight","residential_status","residential_status_other","residential_population","child_care_boolean","child_care_monday","child_care_tuesday","child_care_wednesday","child_care_thursday","child_care_friday","child_care_saturday","child_care_sunday","child_care_unknown","child_school","child_school_count","child_extracur_boyscout","child_extracur_sports_team","child_extracur_music_school","child_extracur_other","child_extracur_no","child_extracur_unknown","child_extracur_other_detail","occupation_detail_simid","elderly_at_work","occupation_public_health","occupation_public_health_function","severe_disease_self","severe_disease_family","severe_disease_caregiving","elderly_children","elderly_children_count","elderly_children_age","elderly_children_frequency","elderly_grandchildren","elderly_grandchildren_count","elderly_grandchildren_age","elderly_grandchildren_frequency","smoking","elderly_smoking","elderly_drinking_type","elderly_drinking_frequency","work_contacts_0_5","work_contacts_6_11","work_contacts_12_17","work_contacts_18_29","work_contacts_30_60","work_contacts_60plus","time_use_location_1","time_use_location_2","time_use_location_3","time_use_location_4","time_use_location_5","time_use_location_6","time_use_location_7","time_use_location_8","time_use_location_9","time_use_location_10","time_use_location_11","time_use_location_12","time_use_location_13","time_use_location_14","time_use_location_15","time_use_location_16","time_use_location_17","time_use_distance_1","time_use_distance_2","time_use_distance_3","time_use_distance_4","time_use_distance_5","time_use_distance_6","time_use_distance_7","time_use_distance_8","time_use_distance_9","time_use_distance_10","time_use_distance_11","time_use_distance_12","time_use_distance_13","time_use_distance_14","time_use_distance_15","time_use_distance_16","time_use_distance_17","uncommon_day","uncommon_day_reason","uncommon_day_other","contacts_unreported","public_transport_bus","public_transport_train","public_transport_other","hh_member_age_1","hh_member_age_2","hh_member_age_3","hh_member_age_4","hh_member_age_5","hh_member_age_6","hh_member_age_7","hh_member_age_8","hh_member_age_9","hh_member_age_10","hh_member_age_11","hh_member_age_12","hh_member_gender_1","hh_member_gender_2","hh_member_gender_3","hh_member_gender_4","hh_member_gender_5","hh_member_gender_6","hh_member_gender_7","hh_member_gender_8","hh_member_gender_9","hh_member_gender_10","hh_member_gender_11","hh_member_gender_12","hh_member_present_1","hh_member_present_2","hh_member_present_3","hh_member_present_4","hh_member_present_5","hh_member_present_6","hh_member_present_7","hh_member_present_8","hh_member_present_9","hh_member_present_10","hh_member_present_11","hh_member_present_12","animal_ownership","animal_touching","animal_ownership_cat","animal_ownership_dog","animal_ownership_horse","animal_ownership_chicken","animal_ownership_turkey","animal_ownership_sheep","animal_ownership_pigeon","animal_ownership_pig","animal_ownership_cow","animal_ownership_fish","animal_ownership_other","animal_touching_cat","animal_touching_dog","animal_touching_horse","animal_touching_chicken","animal_touching_turkey","animal_touching_sheep","animal_touching_pigeon","animal_touching_pig","animal_touching_cow","animal_touching_fish","animal_touching_other","hh_parental_type","problem_flag","individual_survey"
"BE",170929,683716,1,17,11,2010,46,"F",1,NA,5,NA,NA,"BE",2,46,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",25,NA,NA,NA,"BE","N",NA,NA,NA,NA,NA,3,"Y","N",50,170929,NA,1,1,1,1,1,90,"sint truiden",3800,"Sint-Truiden",207589,167539,50.8019192,5.2202655,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"N",NA,"N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"N","Y","N","N","Y","N",1,5,4,4,4,4,5,7,7,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,"N",NA,NA,5,"N","N",NA,46,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",172249,688996,1,29,10,2010,65,"M",2,NA,3,NA,NA,"BE",2,60,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",4,172249,4,1,1,1,1,1,86,"ieper",8900,"Ieper",45620,172253,50.8492265,2.8779465,NA,NA,"at_home"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"N","N",NA,"N","Y","N","Y",2,32,3,"Y",4,1,4,NA,5,2,5,NA,NA,NA,NA,NA,NA,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"N",NA,NA,1,"N","N",NA,60,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","N","N","N","N","N","N","N",NA,"Y","N","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",174345,697380,1,27,10,2010,74,"F",2,NA,4,NA,NA,"BE",2,75,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,3,"Y","N",10,174345,4,1,1,1,1,1,100,"eksel",3940,"Hechtel",219808,202076,51.1252349,5.3661124,NA,NA,"at_home"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"N","N",NA,"N",NA,NA,"Y",2,49,2,"Y",6,15,2,NA,5,2,3,NA,NA,NA,NA,NA,NA,1,1,8,8,1,1,1,5,5,8,1,1,1,1,1,1,1,1,1,5,5,1,1,1,5,5,5,1,1,1,1,1,1,1,"N",NA,NA,1,"N","N","auto",75,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",178287,713148,3,15,11,2010,6,"M",5,NA,5,NA,NA,"BE",4,41,37,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,"Y",4,NA,"BE",NA,NA,2,NA,NA,NA,1,"Y","N",10,178287,NA,1,1,1,1,1,95,"deurne",2100,"Deurne",157010,212610,51.2207104,4.4648012,NA,NA,NA," ",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,2,18,"N","Y","N","N","N","N",NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"N",NA,NA,2,"N","N",NA,41,37,10,6,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","M","M",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","N","N","N","N","N","N","N","N","N","N","cavia","N","N","N","N","N","N","N","N","N","N","cavia",2,0,TRUE
"BE",181118,724472,3,28,10,2010,1,"M",6,NA,5,NA,NA,"BE",4,38,32,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",2,NA,"BE",NA,NA,3,NA,NA,NA,4,"Y","N",8,181118,NA,1,1,1,2,1,80,"deurne",2100,"Deurne",157010,212610,51.2207104,4.4648012,NA,NA,NA," ",NA,"Y","Y","N","Y","N","N","N","N","N",4,NA,"N","N","N","N","Y","N",NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,2,2,2,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"N",NA,NA,3,"N","N",NA,38,32,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","M","M",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","N","N","N","N","N","N","Y",NA,"N","Y","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",181882,727528,1,21,11,2010,41,"F",1,NA,6,NA,NA,"BE",5,60,11,13,14,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,0,"N","N",10,181882,NA,1,1,1,1,1,80,"gent",9000,"Gent",104852,194017,51.0678307,3.7290914,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"N",NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,7,7,7,7,5,5,5,5,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,3,3,1,1,1,1,1,1,"Y",4,NA,2,"N","Y",NA,60,11,13,14,41,NA,NA,NA,NA,NA,NA,NA,"M","F","F","F","F",NA,NA,NA,NA,NA,NA,NA,"Y","N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,"N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Y","N","N","N","N","N","N","N","N",NA,1,0,TRUE
"BE",184160,736640,1,26,10,2010,50,"M",1,NA,5,NA,NA,"BE",2,50,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",30,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,2,"Y","N",47,184160,NA,1,1,1,1,1,80,"sint-niklaas",9100,"Sint-Niklaas",133955,206104,51.1559033,4.1544255,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Y","verpleegkundige","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"N","N","N","N","N","Y",1,4,4,4,4,4,4,4,8,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,"N",NA,NA,2,"N","N",NA,50,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","N","N","N","N","N","N","N",NA,"N","Y","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",188189,752756,1,24,10,2010,49,"M",1,NA,3,NA,NA,"BE",4,16,18,45,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",60,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,0,"N","N",120,188189,NA,1,1,1,1,1,90,"dikkel",9630,"Zwalm",105246,174350,50.8799184,3.7288705,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"N","N","Y","Y","Y","N",1,1,1,1,1,1,7,7,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,"N",NA,NA,4,"N","N",NA,16,18,45,49,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","F","M",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","N","N","N","N","N","N","Y",NA,"Y","N","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",188749,754996,1,27,10,2010,71,"M",2,NA,6,NA,NA,"BE",2,71,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",5,188749,4,1,1,1,2,1,70,"Sint-Truiden",3800,"Sint-Truiden",207589,167539,50.8019192,5.2202655,NA,NA,"at_home"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"N","Y","Tandarts","Y","Y",NA,"Y",3,42,5,"Y",10,8,5,NA,4,2,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"Y",6,NA,1,"N","N",NA,71,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",191529,766116,1,29,10,2010,51,"F",1,NA,4,NA,NA,"BE",1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,5,"Y","N",11,191529,NA,1,1,1,2,1,80,"kontich",2550,"Kontich",155397,202828,51.1352235,4.4448202,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"N",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"N","N","N","Y","Y","N",1,4,5,4,5,1,5,5,4,5,5,1,1,1,1,1,1,1,3,3,1,3,1,3,3,1,3,3,1,1,1,1,1,1,"N",NA,NA,4,"N","N",NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","N","Y","N","N","N","N","N","N","N","N",NA,"N","Y","N","N","N","N","N","N","N","N",NA,1,0,TRUE
"BE",192682,770728,1,29,10,2010,56,"F",1,NA,3,NA,NA,"BE",2,56,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",10,192682,NA,1,1,1,1,1,74,"wetteren",9230,"Wetteren",116101,188564,51.0028673,3.8896461,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"N",NA,"Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,7,7,7,7,7,5,8,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,"Y",4,NA,1,"N","N",NA,56,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","N","N","N","Y","N","N","N",NA,"Y","N","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",201795,807180,2,27,11,2010,16,"M",5,NA,2,NA,NA,"BE",4,14,49,44,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,6,"N","N",11,201795,NA,1,1,1,1,1,97,"asse",1730,"Asse",138172,177781,50.9054755,4.2048959,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"N",NA,"N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,7,1,1,1,7,7,1,1,1,5,7,7,7,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,"N",NA,NA,1,"N","N",NA,14,49,44,16,NA,NA,NA,NA,NA,NA,NA,NA,"M","M","F","M",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Y","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",205052,820208,1,28,11,2010,29,"M",1,NA,5,NA,NA,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,NA,NA,NA,NA,0,"N","N",46,205052,NA,1,1,1,1,1,89,"asse",1730,"Asse",138172,177781,50.9054755,4.2048959,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",210174,840696,3,17,11,2010,9,"M",5,NA,5,NA,NA,"BE",5,9,13,15,43,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,"Y",4,NA,"BE",NA,NA,4,NA,NA,NA,3,"Y","N",48,210174,NA,1,1,1,1,1,95,"herent",3020,"Herent",171640,177384,50.9092247,4.6768701,NA,NA,NA," ",NA,"Y","Y","Y","Y","Y","Y","N","N","N",2,27,"Y","Y","N","N","N","N",NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,3,2,1,8,8,8,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,"N",NA,NA,4,"N","N",NA,9,13,15,43,44,NA,NA,NA,NA,NA,NA,NA,"M","M","M","F","M",NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","Y","N","N","N","N","N","Y","muizen","Y","N","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",213544,854176,1,26,10,2010,52,"M",1,NA,5,NA,NA,"BE",2,52,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",12,213544,NA,2,2,3,2,1,65,"zwijnaarde",9052,"Zwijnaarde",104200,188060,50.9998062,3.7106183,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"N",NA,"Y","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Y",1,NA,1,"N","N",NA,52,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","N","N","N","N","N","N","N","N","N","Y","vogel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",215665,862660,1,29,10,2010,69,"M",1,NA,0,NA,NA,"BE",2,66,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",21,215665,4,1,1,1,1,1,70,"Helchteren",3530,"Houthalen-Helchte",220756,191690,51.0312424,5.3765453,NA,NA,"at_home"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"N",NA,"N",NA,NA,"Y",2,43,2,"Y",3,18,2,NA,3,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"N",NA,NA,1,"N","N",NA,66,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N","Y","N","Y","N","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",216250,865000,1,27,10,2010,33,"F",1,NA,5,NA,NA,"BE",4,6,9,33,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,NA,NA,NA,NA,3,"Y","N",10,216250,NA,1,1,1,1,1,75,"hingene",2880,"Bornem",141098,198900,51.0996057,4.2404586,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Y","hoofdopvoedsster","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,8,8,1,1,1,1,1,1,1,8,1,7,1,1,1,1,2,3,3,1,1,1,1,1,1,1,2,1,2,1,1,1,"Y",6,NA,5,"N","N",NA,6,9,33,41,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","F","M",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","N","N","N","N","N","N","Y",NA,"Y","N","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",216622,866488,1,26,10,2010,38,"F",1,NA,3,NA,NA,"BE",1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",60,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,2,"Y","N",73,216622,NA,1,1,1,1,1,90,"zwienkerke",8377,"Zuienkerke",65252,217970,51.2649386,3.153933,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"N",NA,"N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"N","N","N","Y","Y","N",1,5,4,4,4,4,4,4,4,5,5,1,7,7,1,1,1,1,4,4,4,4,4,4,4,4,4,3,1,3,3,1,1,1,"Y",6,NA,4,"N","Y",NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE
"BE",217612,870448,1,27,11,2010,52,"F",1,NA,5,NA,NA,"BE",3,59,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,6,"N","N",17,217612,NA,1,1,1,2,2,80,"genk",3600,"Genk",229053,184470,50.96613,5.5021,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Y",NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,8,1,1,1,1,8,8,8,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,3,3,1,1,1,1,1,1,"N",NA,NA,1,"N","N",NA,59,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",218307,873228,3,28,11,2010,4,"M",5,NA,6,NA,NA,"BE",4,4,6,35,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,"Y",3,NA,"BE","N",NA,1,NA,NA,NA,0,"N","N",5,218307,NA,1,1,1,1,1,100,"westerlo",2260,"Westerlo",188074,197936,51.0899524,4.9143395,NA,NA,NA," ",NA,"Y","N","Y","N","Y","Y","N","N","N",1,22,"N","Y","N","N","N","N",NA,NA,NA,NA,NA,"N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,"N",NA,NA,1,"N","N",NA,4,6,35,36,NA,NA,NA,NA,NA,NA,NA,NA,"M","M","M","F",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
